MON-620	S2KUDC14	13	0	Y	N	0
MON-620	S2KUDC15	14	0	Y	N	0
MON-620	S2KUDC16	15	0	Y	N	0
MON-620	S2KUDC17	16	0	Y	N	0
MON-620	S2KUDC18	17	0	Y	N	0
MON-620	S2KUDC19	18	0	Y	N	0
MON-634	S2KTPC01	0	1	Y	N	0
MON-634	S2KTPC02	3	1	Y	N	0
S2KAND01	S2KTP301	0	0	Y	B	
S2KAND01		4	0	Y	N	Free Entry used as separator
S2KAND01	S2KTP302	8	0	Y	O	
S2KAND01	S2KTP303	16	0	Y	D	
S2KAND01	S2KTP304	24	0	Y	H	
S2KAND01	S2KTP305	31	0	Y	N	
S2KAND02	S2KTP306	0	0	N	B	
S2KAND02	S2KTP307	16	0	N	O	
S2KAND02	S2KTP308	31	0	N	D	
S2KAND02		39	0	Y	N	First free Entry used as separator
S2KAND02	S2KTP309	47	0	N	H	
S2KAND02		51	0	Y	N	Second free Entry used as separator
S2KAND02	S2KTP312	63	0	N	N	
S2KAND03	S2KUPDC1	0	0	Y	N	
S2KAND03	S2KUPDC2	1	0	Y	N	
S2KAND03	S2KUPDC3	2	0	Y	N	
S2KAND20	S2KUDC10	0	0	Y	N	
S2KAND20		1	0	Y	N	
S2KAND20	S2KUDC11	2	0	Y	N	
S2KAND20	S2KUDC12	3	0	Y	N	
S2KAND20	S2KUDC13	4	0	Y	N	
S2KAND20		5	0	Y	N	
S2KAND20	S2KUDC14	6	0	Y	N	
S2KAND20		7	0	Y	N	
S2KAND20	S2KUDC15	8	0	Y	N	
S2KAND20		9	0	Y	N	
S2KAND20	S2KUDC16	10	0	Y	N	
S2KAND20		11	0	Y	N	
S2KAND20	S2KUDC17	12	0	Y	N	
S2KAND20		13	0	Y	N	
S2KAND20	S2KUDC18	14	0	Y	N	
S2KAND20		15	0	Y	N	
S2KAND20	S2KUDC19	16	0	Y	N	
S2KAND20		17	0	Y	N	
S2KAND20		18	0	Y	N	
S2KAND20		19	0	Y	N	
S2KAND20		20	0	Y	N	
S2KAND20		21	0	Y	N	
S2KAND20		22	0	Y	N	
S2KAND20		23	0	Y	N	
S2KAND20		24	0	Y	N	
S2KAND20		25	0	Y	N	
S2KAND20		26	0	Y	N	
S2KAND20		27	0	Y	N	
S2KAND20		28	0	Y	N	
S2KAND20		29	0	Y	N	
S2KAND20		30	0	Y	N	
S2KAND20		31	0	Y	N	
S2KAND21	S2KTP312	1	0	Y	N	
S2KAND21	S2KTP313	2	0	Y	N	
S2KAND21	S2KTP314	3	0	Y	N	
S2KAND21	S2KTP412	5	0	Y	N	
S2KAND21	S2KTP413	6	0	Y	N	
S2KAND21	S2KTP414	7	0	Y	N	
S2KAND21	S2KTP501	9	0	Y	N	
S2KAND21	S2KTP502	10	0	Y	N	
S2KAND21	S2KTP312	12	0	Y	H	
S2KAND21	S2KTP313	13	0	Y	H	
S2KAND21	S2KTP314	14	0	Y	H	
S2KAND21	S2KTP412	16	0	Y	H	
S2KAND21	S2KTP413	17	0	Y	H	
S2KAND21	S2KTP414	18	0	Y	H	
S2KAND21	S2KTP501	20	0	Y	H	
S2KAND21	S2KTP502	21	0	Y	H	
S2KAND22	MISC01	0	0	Y	N	
S2KAND22		1	0	Y	N	
S2KAND22	MISC02	2	0	Y	N	
S2KAND22		3	0	Y	N	
S2KAND22	MISC03	4	0	Y	N	
S2KAND22		5	0	Y	N	
S2KAND22	MISC04	6	0	Y	N	
S2KAND22		7	0	Y	N	
S2KAND22	MISC05	8	0	Y	N	
S2KAND22		9	0	Y	N	
S2KAND22	MISC06	10	0	Y	N	
S2KAND22		11	0	Y	N	
S2KAND22	MISC07	12	0	Y	N	
S2KAND22		13	0	Y	N	
S2KAND22	MISC08	14	0	Y	N	
S2KAND22		15	0	Y	N	
S2KAND22	MISC09	16	0	Y	N	
S2KAND22		17	0	Y	N	
S2KAND22		18	0	Y	N	
S2KAND22		19	0	Y	N	
S2KAND22		20	0	Y	N	
S2KAND22		21	0	Y	N	
S2KAND22		22	0	Y	N	
S2KAND22		23	0	Y	N	
S2KAND22		24	0	Y	N	
S2KAND22		25	0	Y	N	
S2KAND22		26	0	Y	N	
S2KAND22		27	0	Y	N	
S2KAND22		28	0	Y	N	
S2KAND22		29	0	Y	N	
S2KAND22		30	0	Y	N	
S2KAND22		31	0	Y	N	
S2KAND22		32	0	Y	N	
S2KAND22		33	0	Y	N	
S2KAND22		34	0	Y	N	
S2KAND22		35	0	Y	N	
S2KAND22		36	0	Y	N	
S2KAND22		37	0	Y	N	
S2KAND22		38	0	Y	N	
S2KAND22		39	0	Y	N	
S2KAND22		40	0	Y	N	
S2KAND22		41	0	Y	N	
S2KAND22		42	0	Y	N	
S2KAND22		43	0	Y	N	
S2KAND22		44	0	Y	N	
S2KAND22		45	0	Y	N	
S2KAND22		46	0	Y	N	
S2KAND22		47	0	Y	N	
S2KAND22		48	0	Y	N	
S2KAND22		49	0	Y	N	
S2KAND22		50	0	Y	N	
S2KAND22		51	0	Y	N	
S2KAND22		52	0	Y	N	
S2KAND22		53	0	Y	N	
S2KAND22		54	0	Y	N	
S2KAND22		55	0	Y	N	
S2KAND22		56	0	Y	N	
S2KAND22		57	0	Y	N	
S2KAND22		58	0	Y	N	
S2KAND22		59	0	Y	N	
S2KAND22		60	0	Y	N	
S2KAND22		61	0	Y	N	
S2KAND22		62	0	Y	N	
S2KAND22		63	0	Y	N	
