S2KTP007	19	24	0	1	0	0	0
S2KTP007	25	24	0	1	0	0	0
S2KTP008	8	22	0	1	0	0	0
S2KTP008	14	22	0	1	0	0	0
S2KTP008	20	22	0	1	0	0	0
S2KTP008	26	22	0	1	0	0	0
S2KTP009	9	22	0	1	0	0	0
S2KTP009	15	22	0	1	0	0	0
S2KTP009	21	22	0	1	0	0	0
S2KTP009	27	22	0	1	0	0	0
S2KTP010	31	22	0	1	0	0	0
S2KTP010	32	22	0	1	0	0	0
S2KTP027	70	18	0	1	0	0	0
S2KTP028	71	6	0	1	0	0	0
S2KTP031	69	16	0	1	0	0	0
S2KTP031	70	16	0	1	0	0	0
S2KTP032	69	24	0	1	0	0	0
S2KTP032	70	22	0	1	0	0	0
S2KUP033	69	17	0	1	0	0	0
S2KUP033	70	17	0	1	0	0	0
S2KTP034	59	18	0	2	8	-1000	1000
S2KTP034	60	18	0	2	8	-1000	1000
S2KTP034	61	18	0	2	8	-1000	1000
S2KTP034	62	18	0	2	8	-1000	1000
S2KTP034	63	18	0	2	8	-1000	1000
S2KTP034	64	18	0	2	8	-1000	1000
S2KTP034	65	18	0	2	8	-1000	1000
S2KTP034	66	18	0	2	8	-1000	1000
S2KTP035	69	26	0	1	0	0	0
S2KTP035	70	24	0	1	0	0	0
S2KTP036	69	18	0	1	0	0	0
S2KTP037	69	22	0	1	0	0	0
S2KTP044	78	16	0	1	0	0	0
S2KTP044	79	16	0	1	0	0	0
S2KTP044	80	16	0	1	0	0	0
S2KTP044	82	16	0	1	0	0	0
S2KTP045	78	18	0	1	0	0	0
S2KTP045	79	18	0	1	0	0	0
S2KTP045	80	18	0	1	0	0	0
S2KTP045	82	18	0	1	0	0	0
S2KTP100	102	27	7	1	0	0	0
S2KTP201	102	6	0	1	0	0	0
S2KTP202	102	7	0	1	0	0	0
S2KTP203	102	8	0	1	0	0	0
S2KTP204	102	9	0	1	0	0	0
S2KTP205	102	10	0	1	0	0	0
S2KTP206	102	11	0	1	0	0	0
S2KTP207	102	12	0	1	0	0	0
S2KTP208	102	13	0	1	0	0	0
S2KTP209	102	14	0	1	0	0	0
S2KTP210	102	16	0	1	0	0	0
S2KTP211	102	18	0	1	0	0	0
S2KTP212	102	20	0	1	0	0	0
S2KTP213	102	22	0	1	0	0	0
S2KTP214	102	24	0	1	0	0	0
S2KTP215	102	26	0	1	0	0	0
S2KTP216	102	28	0	1	0	0	0
S2KTP224	102	30	0	1	0	0	0
S2KTP232	102	33	0	1	0	0	0
S2KTP300	51	18	0	1	0	0	0
S2KTP301	51	19	0	1	0	0	0
S2KTP302	51	20	0	1	0	0	0
S2KTP303	51	21	0	1	0	0	0
S2KTP304	51	22	0	1	0	0	0
S2KTP304	56	18	0	1	0	0	0
S2KTP305	51	23	0	1	0	0	0
S2KTP306	51	25	0	1	0	0	0
S2KTP307	51	27	0	1	0	0	0
S2KTP308	51	29	0	1	0	0	0
S2KTP309	51	31	0	1	0	0	0
S2KTP310	51	33	0	1	0	0	0
S2KTP311	51	35	0	1	0	0	0
S2KTP312	51	37	0	1	0	0	0
S2KTP313	51	39	0	1	0	0	0
S2KTP313	56	19	0	1	0	0	0
S2KTP314	51	42	0	1	0	0	0
S2KTP314	56	22	0	1	0	0	0
S2KTP400	52	18	0	1	0	0	0
S2KTP401	52	19	0	1	0	0	0
S2KTP402	52	20	0	1	0	0	0
S2KTP403	52	21	0	1	0	0	0
S2KTP404	52	22	0	1	0	0	0
S2KTP405	52	23	0	1	0	0	0
S2KTP406	52	25	0	1	0	0	0
S2KTP407	52	27	0	1	0	0	0
S2KTP408	52	29	0	1	0	0	0
S2KTP409	52	31	0	1	0	0	0
S2KTP410	52	33	0	1	0	0	0
S2KTP411	52	35	0	1	0	0	0
S2KTP412	52	37	0	1	0	0	0
S2KTP413	52	39	0	1	0	0	0
S2KTP414	52	42	0	1	0	0	0
S2KTP501	52	46	0	1	0	0	0
S2KTP502	52	50	0	1	0	0	0
S2KTP503	52	58	0	1	0	0	0
S2KTP601	53	18	0	1	0	-4080000	0
S2KTP602	53	19	0	1	0	0	0
S2KTP603	53	20	0	1	0	0	0
S2KTP604	53	21	0	1	0	0	0
S2KTP605	53	22	0	1	0	0	0
S2KTP606	53	23	0	1	0	0	0
S2KTP607	53	24	0	1	0	0	0
S2KTP608	53	25	0	1	0	0	0
S2KTP609	53	26	0	1	0	0	0
S2KTP610	53	28	0	1	0	0	0
S2KTP611	53	30	0	1	0	0	0
S2KTP612	53	32	0	1	0	0	0
S2KTP613	53	34	0	1	0	0	0
S2KTP614	53	36	0	1	0	0	0
S2KTP615	53	38	0	1	0	0	0
S2KTP616	53	40	0	1	0	0	0
S2KTP617	53	42	0	1	0	0	0
S2KTP618	53	45	0	1	0	0	0
S2KTP619	53	48	0	1	0	0	0
S2KTP620	53	51	0	1	0	0	0
S2KTP621	53	54	0	1	0	0	0
S2KTP622	53	57	0	1	0	0	0
S2KTP623	53	60	0	1	0	0	0
S2KTP624	53	63	0	1	0	0	0
S2KTP625	53	66	0	1	0	0	0
S2KTP626	53	70	0	1	0	0	0
S2KTP627	53	74	0	1	0	0	0
S2KTP628	53	78	0	1	0	0	0
S2KTP629	53	82	0	1	0	0	0
S2KTP630	53	86	0	1	0	0	0
S2KTP631	53	90	0	1	0	0	0
S2KTP632	53	94	0	1	0	0	0
S2KTP701	53	98	0	1	0	0	0
S2KTP801	53	99	0	1	0	0	0
S2KTP903	54	32	0	1	0	0	0
S2KTP904	54	33	0	1	0	0	0
S2KTP241	102	63	0	1	0	0	0
S2KTP242	102	67	0	1	0	0	0
S2KTP243	102	71	0	1	0	0	0
S2KTP244	102	75	0	1	0	0	0
S2KTP245	102	79	0	1	0	0	0
S2KTP246	102	83	0	1	0	0	0
S2KTP504	52	62	0	1	0	4080000	0
S2KTP315	51	46	0	1	0	0	0
S2KTP316	51	48	0	1	0	0	0
S2KTP233	103	20	2	1	0	0	0
S2KTP233	104	20	3	1	0	0	0
S2KUPDC3	100	2	0	1	0	0	0
S2KTP001	110	16	0	1	0	0	0
S2KTP001	111	16	0	1	0	0	0
S2KTP002	110	18	0	1	0	0	0
S2KTP002	111	18	0	1	0	0	0
S2KTP003	111	22	0	1	0	0	0
S2KTP001	112	16	0	1	0	0	0
S2KTP001	113	16	0	1	0	0	0
S2KTP002	112	18	0	1	0	0	0
S2KTP002	113	0	0	1	0	0	0
S2KTP001	114	16	0	1	0	0	0
S2KTP002	114	0	0	1	0	0	0
S2KTP001	103	16	0	1	0	0	0
S2KTP002	103	18	0	1	0	0	0
S2KTP002	104	18	0	1	0	0	0
S2KTP001	104	16	0	1	0	0	0
S2KTP314	2147483647	99	0	2	32	0	0
S2KTP315	2147483647	107	0	1	0	0	0
S2KTP905	54	35	0	1	0	0	0
S2KTP906	54	38	0	1	0	0	0
S2KTP907	54	42	0	1	0	0	0
S2KTP908	54	44	0	1	0	0	0
S2KTP909	54	47	0	1	0	0	0
S2KTP910	54	51	0	1	0	0	0
S2KTP911	54	56	0	1	0	0	0
S2KTP912	54	59	0	1	0	0	0
S2KTP913	54	63	0	1	0	0	0
S2KTP914	54	68	0	1	0	0	0
S2KTP915	54	74	0	1	0	0	0
S2KTP916	54	78	0	1	0	0	0
S2KTP917	54	83	0	1	0	0	0
S2KTP918	54	89	0	1	0	0	0
S2KTPA03	55	18	0	1	0	0	0
S2KTPA04	55	19	0	1	0	0	0
S2KTPA05	55	21	0	1	0	0	0
S2KTPA06	55	24	0	1	0	0	0
S2KTPA07	55	28	0	1	0	0	0
S2KTPA08	55	30	0	1	0	0	0
S2KTPA09	55	33	0	1	0	0	0
S2KTPA10	55	37	0	1	0	0	0
S2KTPA11	55	42	0	1	0	0	0
S2KTPA12	55	45	0	1	0	0	0
S2KTPA13	55	49	0	1	0	0	0
S2KTPA14	55	54	0	1	0	0	0
S2KTPA15	55	60	0	1	0	0	0
S2KTPA16	55	64	0	1	0	0	0
S2KTPA17	55	69	0	1	0	0	0
S2KTPA18	55	75	0	1	0	0	0
S2KUPDC1	100	0	0	1	0	0	0
S2KUPDC2	100	1	0	1	0	0	0
S2KSPSS1	101	0	0	1	0	0	0
S2KSPSS2	101	13	0	1	0	0	0
S2KSPSS3	101	26	0	1	0	0	0
S2KSPSS4	101	39	0	1	0	0	0
S2KSPSS5	101	52	0	1	0	0	0
S2KSPSS6	101	65	0	1	0	0	0
S2KTP233	102	37	0	1	0	0	0
S2KTP234	102	40	0	1	0	0	0
S2KTP235	102	43	0	1	0	0	0
S2KTP236	102	46	0	1	0	0	0
S2KTP237	102	49	0	1	0	0	0
S2KTP238	102	52	0	1	0	0	0
S2KTP239	102	55	0	1	0	0	0
S2KTP240	102	59	0	1	0	0	0
MISC01	980	36	0	1	0	0	0
MISC02	980	46	0	1	0	0	0
MISC03	980	56	0	1	0	0	0
MISC04	980	66	0	1	0	0	0
MISC05	980	76	0	1	0	0	0
MISC06	980	86	0	1	0	0	0
MISC07	980	96	0	1	0	0	0
MISC08	980	106	0	1	0	0	0
MISC09	980	110	0	1	0	0	0
S2KUDC10	100	4	0	1	0	0	0
S2KUDC11	100	5	0	1	0	0	0
S2KUDC12	100	6	0	1	0	0	0
S2KUDC13	100	7	0	1	0	0	0
S2KUDC14	100	8	0	1	0	0	0
S2KUDC15	100	9	0	1	0	0	0
S2KUDC16	100	10	0	1	0	0	0
S2KUDC17	100	11	0	1	0	0	0
S2KUDC18	100	12	0	1	0	0	0
S2KUDC19	100	13	0	1	0	0	0
S2KSPSS7	101	78	0	1	0	0	0
S2KUDC20	100	14	0	1	0	0	0
S2KSPSS8	101	112	0	1	0	0	0
S2KSPSS9	101	128	0	1	0	0	0
S2KSPS10	101	144	0	1	0	0	0
MAPID	979	0	0	1	0	0	0
VCID	979	1	0	1	0	0	0
TCEBUF	979	2	0	1	0	0	0
CMDMOD	979	4	0	1	0	0	0
SPTV	979	5	0	1	0	0	0
DPTV	979	5	4	1	0	0	0
GCEV	979	6	0	1	0	0	0
S2KTP304	333	18	0	1	0	0	0
S2KTP312	333	19	0	1	0	0	0
OBSMDADD	167	16	0	1	0	0	0
OBSMDLEN	167	20	0	1	0	0	0
OBSMDAT0	167	24	0	1	0	0	0
OBSMDAT1	167	28	0	1	0	0	0
OBSMDAT2	167	32	0	1	0	0	0
OBSMDAT3	167	36	0	1	0	0	0
OBSMDAT4	167	40	0	1	0	0	0
OBSMDAT5	167	44	0	1	0	0	0
OBSMDAT6	167	48	0	1	0	0	0
OBSMDAT7	167	52	0	1	0	0	0
OBSMDAT8	167	56	0	1	0	0	0
OBSMDAT9	167	60	0	1	0	0	0
OBSMDATA	167	64	0	1	0	0	0
OBSMDATB	167	68	0	1	0	0	0
OBSMDATC	167	72	0	1	0	0	0
OBSMDATD	167	76	0	1	0	0	0
OBSMDATE	167	80	0	1	0	0	0
OBSMDATF	167	84	0	1	0	0	0
OBSMDERR	167	88	0	1	0	0	0
OBSMDADD	168	16	0	1	0	0	0
OBSMDLEN	168	20	0	1	0	0	0
OBSMDAT0	168	24	0	1	0	0	0
OBSMDAT1	168	28	0	1	0	0	0
OBSMDAT2	168	32	0	1	0	0	0
OBSMDAT3	168	36	0	1	0	0	0
OBSMDAT4	168	40	0	1	0	0	0
OBSMDAT5	168	44	0	1	0	0	0
OBSMDAT6	168	48	0	1	0	0	0
OBSMDAT7	168	52	0	1	0	0	0
OBSMDAT8	168	56	0	1	0	0	0
OBSMDAT9	168	60	0	1	0	0	0
OBSMDATA	168	64	0	1	0	0	0
OBSMDATB	168	68	0	1	0	0	0
OBSMDATC	168	72	0	1	0	0	0
OBSMDATD	168	76	0	1	0	0	0
OBSMDATE	168	80	0	1	0	0	0
OBSMDATF	168	84	0	1	0	0	0
OBSMDERR	168	88	0	1	0	0	0
